csa,industry,indust_jobs,total_jobs,pop,natl_prop,expect_jobs,log_ratio,log_ratio_adj,csa_city,csa_state
Denver-Aurora,Consulting,15,141,2428593,0.07697773567029843,10.853860729512078,0.32352935680257033,-0.15330034977354365,Denver,CO
Denver-Aurora,Consumer Goods,2,141,2428593,0.023211747986736146,3.2728564661297965,-0.49251596008052895,-1.069444885257415,Denver,CO
Denver-Aurora,Education,25,141,2428593,0.06927996210326859,9.76847465656087,0.9397154962263873,0.5384695223093092,Denver,CO
Denver-Aurora,Energy,2,141,2428593,0.012198010421601136,1.7199194694457602,0.15086971092035245,-0.3471390837273764,Denver,CO
Denver-Aurora,Finance,5,141,2428593,0.0446470866887731,6.295239223117006,-0.2303557564238675,-0.7751271151135356,Denver,CO
Denver-Aurora,Food & Beverages,2,141,2428593,0.02700142112742776,3.8072003789673143,-0.6437469298044526,-1.2392264202310994,Denver,CO
Denver-Aurora,Healthcare,31,141,2428593,0.310279488394126,43.74940786357177,-0.3444908736799534,-0.903262479434183,Denver,CO
Denver-Aurora,Human Resources,7,141,2428593,0.06335859782093795,8.933562292752251,-0.2439050792506504,-0.7903384493500658,Denver,CO
Denver-Aurora,Internet & Software,2,141,2428593,0.017764092846991947,2.5047370914258646,-0.22503659494626752,-0.7691554850824087,Denver,CO
Denver-Aurora,Manufacturing,5,141,2428593,0.042870677404073895,6.044765513974419,-0.18975478080162764,-0.7295458695845481,Denver,CO
Denver-Aurora,Media,3,141,2428593,0.008408337280909521,1.1855755566082424,0.9283839302168373,0.5257479833661342,Denver,CO
Denver-Aurora,Pharmaceuticals,1,141,2428593,0.0035528185693983892,0.5009474182851729,0.6912541369278877,0.2595309488123876,Denver,CO
Denver-Aurora,Real Estate,3,141,2428593,0.01622453813358598,2.287659876835623,0.2710828814300277,-0.21218010905145576,Denver,CO
Denver-Aurora,Restaurants & Travel,5,141,2428593,0.045831359545239224,6.46222169587873,-0.2565352620056385,-0.8045178983019217,Denver,CO
Denver-Aurora,Retail,11,141,2428593,0.10480814779725249,14.777948839412602,-0.2952408536195162,-0.847971264819806,Denver,CO
Denver-Aurora,Telecommunications,7,141,2428593,0.011369019422074847,1.6030317385125534,1.4740134761775199,1.1383065221979105,Denver,CO
Denver-Aurora,Transport & Freight,5,141,2428593,0.03540975840833728,4.9927759355755565,0.0014458576334568137,-0.5148918344969069,Denver,CO
Des Moines-Ames-West Des Moines,Aerospace & Defense,2,24,493422,0.011250592136428234,0.2700142112742776,2.00242786757967,1.7315382302152538,Des Moines,IA
Des Moines-Ames-West Des Moines,Construction,1,24,493422,0.02854097584083373,0.6849834201800095,0.37836064512961054,-0.09174324732459407,Des Moines,IA
Des Moines-Ames-West Des Moines,Consumer Goods,1,24,493422,0.023211747986736146,0.5570819516816675,0.5850429193897483,0.1402914598507784,Des Moines,IA
Des Moines-Ames-West Des Moines,Education,1,24,493422,0.06927996210326859,1.6627190904784461,-0.5084542686115908,-1.0873382472601039,Des Moines,IA
Des Moines-Ames-West Des Moines,Energy,1,24,493422,0.012198010421601136,0.29275225011842726,1.22842859039063,0.8625972613808174,Des Moines,IA
Des Moines-Ames-West Des Moines,Food & Beverages,1,24,493422,0.02700142112742776,0.6480341070582663,0.43381194966582476,-0.029490075122906044,Des Moines,IA
Des Moines-Ames-West Des Moines,Healthcare,3,24,493422,0.310279488394126,7.446707721459024,-0.9091597294667673,-1.5371957621628025,Des Moines,IA
Des Moines-Ames-West Des Moines,Human Resources,1,24,493422,0.06335859782093795,1.5206063477025107,-0.41910916827574085,-0.9870337375086279,Des Moines,IA
Des Moines-Ames-West Des Moines,Insurance,1,24,493422,0.017290383704405495,0.41496920890573186,0.8795509569119292,0.47092497204661676,Des Moines,IA
Des Moines-Ames-West Des Moines,Manufacturing,1,24,493422,0.042870677404073895,1.0288962576977734,-0.028486633205505287,-0.5484959583711507,Des Moines,IA
Des Moines-Ames-West Des Moines,Organization,1,24,493422,0.0182378019895784,0.43770724774988157,0.8262049762066365,0.41103537069475565,Des Moines,IA
Des Moines-Ames-West Des Moines,Real Estate,2,24,493422,0.01622453813358598,0.3893889152060635,1.636323833352086,1.320526484375839,Des Moines,IA
Des Moines-Ames-West Des Moines,Restaurants & Travel,1,24,493422,0.045831359545239224,1.0999526290857413,-0.09526711440951614,-0.6234679870885244,Des Moines,IA
Des Moines-Ames-West Des Moines,Retail,7,24,493422,0.10480814779725249,2.5153955471340597,1.0234800826676496,0.6325089911323649,Des Moines,IA
Detroit-Warren-Ann Arbor,Aerospace & Defense,1,112,2105045,0.011250592136428234,1.2600663192799622,-0.23116435392742413,-0.7760348982586174,Detroit,MI
Detroit-Warren-Ann Arbor,Auto,7,112,2105045,0.02344860255802937,2.6262434864992894,0.9803556560338947,0.5840947585045839,Detroit,MI
Detroit-Warren-Ann Arbor,Construction,1,112,2105045,0.02854097584083373,3.1965892941733776,-1.1620843958175384,-1.8211451289104512,Detroit,MI
Detroit-Warren-Ann Arbor,Consulting,13,112,2105045,0.07697773567029843,8.621506395073425,0.41068953224497057,-0.0554487761031449,Detroit,MI
Detroit-Warren-Ann Arbor,Consumer Goods,1,112,2105045,0.023211747986736146,2.5997157745144484,-0.9554021215574006,-1.5891104217350787,Detroit,MI
Detroit-Warren-Ann Arbor,Education,11,112,2105045,0.06927996210326859,7.759355755566082,0.3489959632396308,-0.12470991264715359,Detroit,MI
Detroit-Warren-Ann Arbor,Energy,2,112,2105045,0.012198010421601136,1.3661771672193272,0.38113073000342623,-0.08863337331702555,Detroit,MI
Detroit-Warren-Ann Arbor,Finance,8,112,2105045,0.0446470866887731,5.000473709142587,0.46990889190494184,0.011034655178047846,Detroit,MI
Detroit-Warren-Ann Arbor,Food & Beverages,2,112,2105045,0.02700142112742776,3.024159166271909,-0.4134859107213788,-0.9807207098207488,Detroit,MI
Detroit-Warren-Ann Arbor,Government,1,112,2105045,0.02392231170061582,2.679298910468972,-0.985555159728088,-1.622962146114583,Detroit,MI
Detroit-Warren-Ann Arbor,Healthcare,17,112,2105045,0.310279488394126,34.75130270014211,-0.7150037150258097,-1.3192238334213844,Detroit,MI
Detroit-Warren-Ann Arbor,Human Resources,8,112,2105045,0.06335859782093795,7.09616295594505,0.11988733245694604,-0.381921878430442,Detroit,MI
Detroit-Warren-Ann Arbor,Insurance,6,112,2105045,0.017290383704405495,1.9365229748934154,1.1308653851928352,0.7530665828057014,Detroit,MI
Detroit-Warren-Ann Arbor,Internet & Software,2,112,2105045,0.017764092846991947,1.9895783988630982,0.005224424136806271,-0.5106497746720579,Detroit,MI
Detroit-Warren-Ann Arbor,Manufacturing,10,112,2105045,0.042870677404073895,4.801515869256276,0.7336534188413915,0.3071310877138171,Detroit,MI
Detroit-Warren-Ann Arbor,Media,2,112,2105045,0.008408337280909521,0.9417337754618664,0.7531798411917465,0.3290526952075717,Detroit,MI
Detroit-Warren-Ann Arbor,Organization,3,112,2105045,0.0182378019895784,2.042633822832781,0.3843722239275972,-0.08499426543417399,Detroit,MI
Detroit-Warren-Ann Arbor,Real Estate,1,112,2105045,0.01622453813358598,1.8171482709616296,-0.5972683881550083,-1.1870466440980325,Detroit,MI
Detroit-Warren-Ann Arbor,Restaurants & Travel,3,112,2105045,0.045831359545239224,5.133112269066793,-0.5370998666885555,-1.119497623217454,Detroit,MI
Detroit-Warren-Ann Arbor,Retail,10,112,2105045,0.10480814779725249,11.73851255329228,-0.16029001434076726,-0.6964668429374378,Detroit,MI
Detroit-Warren-Ann Arbor,Telecommunications,1,112,2105045,0.011369019422074847,1.273330175272383,-0.2416356537947196,-0.7877906475465088,Detroit,MI
Detroit-Warren-Ann Arbor,Transport & Freight,4,112,2105045,0.03540975840833728,3.9658929417337756,0.008563325402320809,-0.5069013110933379,Detroit,MI
Dothan-Enterprise-Ozark,Insurance,1,1,2638,0.017290383704405495,0.017290383704405495,4.057604787259875,4.038810958167587,Dothan,AL
Eau Claire-Menomonie,Agriculture,1,5,83943,0.007460918995736618,0.03730459497868309,3.2886387701425783,3.175520648205883,Eau Claire,WI
Eau Claire-Menomonie,Consulting,1,5,83943,0.07697773567029843,0.38488867835149215,0.9548011336444282,0.5554056213210864,Eau Claire,WI
Eau Claire-Menomonie,Finance,1,5,83943,0.0446470866887731,0.22323543344386548,1.4995283090861,1.1669511014380218,Eau Claire,WI
Eau Claire-Menomonie,Manufacturing,1,5,83943,0.042870677404073895,0.2143533870203695,1.5401292847083397,1.212532346967009,Eau Claire,WI
Eau Claire-Menomonie,Retail,1,5,83943,0.10480814779725249,0.5240407389862625,0.6461858515261814,0.20893441631575466,Eau Claire,WI
El Paso-Las Cruces,Human Resources,1,3,101759,0.06335859782093795,0.19007579346281384,1.6603323734040951,1.3474800031554153,El Paso,TX
El Paso-Las Cruces,Retail,2,3,101759,0.10480814779725249,0.31442444339175746,1.8501586558521175,1.5605910985296523,El Paso,TX
Erie-Meadville,Construction,1,10,98593,0.02854097584083373,0.28540975840833727,1.2538293824835105,0.8911138111255517,Erie,PA
Erie-Meadville,Consulting,1,10,98593,0.07697773567029843,0.7697773567029843,0.26165395308448286,-0.22276562556692805,Erie,PA
Erie-Meadville,Finance,1,10,98593,0.0446470866887731,0.44647086688773097,0.8063811285261547,0.38877985455000746,Erie,PA
Erie-Meadville,Healthcare,3,10,98593,0.310279488394126,3.10279488394126,-0.033690992112867246,-0.5543387037126567,Erie,PA
Erie-Meadville,Human Resources,1,10,98593,0.06335859782093795,0.6335859782093795,0.45635956907815906,-0.0041766790584822355,Erie,PA
Erie-Meadville,Insurance,1,10,98593,0.017290383704405495,0.17290383704405496,1.7550196942658292,1.4537820304967626,Erie,PA
Erie-Meadville,Retail,2,10,98593,0.10480814779725249,1.048081477972525,0.6461858515261814,0.20893441631575466,Erie,PA
Erie-Meadville,Transport & Freight,1,10,98593,0.03540975840833728,0.3540975840833728,1.038182742583479,0.6490151351666362,Erie,PA
Fargo-Wahpeton,Agriculture,1,12,198112,0.007460918995736618,0.08953102794883941,2.413170032788678,2.1926635897557367,Fargo,ND
Fargo-Wahpeton,Consulting,1,12,198112,0.07697773567029843,0.9237328280435813,0.07933239629052818,-0.4274514371290595,Fargo,ND
Fargo-Wahpeton,Finance,2,12,198112,0.0446470866887731,0.5357650402652772,1.3172067522921453,0.9622652898758904,Fargo,ND
Fargo-Wahpeton,Healthcare,4,12,198112,0.310279488394126,3.723353860729512,0.0716695235449591,-0.4360542669556867,Fargo,ND
Fargo-Wahpeton,Insurance,1,12,198112,0.017290383704405495,0.20748460445286593,1.5726981374718745,1.249096218934631,Fargo,ND
Fargo-Wahpeton,Restaurants & Travel,2,12,198112,0.045831359545239224,0.5499763145428707,1.2910272467103745,0.9328745066875045,Fargo,ND
Fargo-Wahpeton,Retail,1,12,198112,0.10480814779725249,1.2576977735670298,-0.22928288582771852,-0.773922642134391,Fargo,ND
Fayetteville-Lumberton-Laurinburg,Consulting,1,9,204759,0.07697773567029843,0.6927996210326859,0.36701446874230914,-0.10448118880995816,Fayetteville,NC
Fayetteville-Lumberton-Laurinburg,Education,1,9,204759,0.06927996210326859,0.6235196589294173,0.4723749844001355,0.013803247947011788,Fayetteville,NC
Fayetteville-Lumberton-Laurinburg,Healthcare,5,9,204759,0.310279488394126,2.792515395547134,0.5824951473109496,0.13743116837019617,Fayetteville,NC
Fayetteville-Lumberton-Laurinburg,Telecommunications,2,9,204759,0.011369019422074847,0.10232117479867361,2.972785820724101,2.820923976134478,Fayetteville,NC
Fort Wayne-Huntington-Auburn,Construction,1,13,264488,0.02854097584083373,0.3710326859308385,0.9914651180160194,0.5965669492965904,Fort Wayne,IN
Fort Wayne-Huntington-Auburn,Food & Beverages,1,13,264488,0.02700142112742776,0.3510184746565609,1.0469164225522336,0.6588201214982784,Fort Wayne,IN
Fort Wayne-Huntington-Auburn,Healthcare,4,13,264488,0.310279488394126,4.0336333491236385,-0.008373184128577514,-0.5259153172225168,Fort Wayne,IN
Fort Wayne-Huntington-Auburn,Restaurants & Travel,3,13,264488,0.045831359545239224,0.5958076740881099,1.6164496471450025,1.2982144549895878,Fort Wayne,IN
Fort Wayne-Huntington-Auburn,Retail,4,13,264488,0.10480814779725249,1.3625059213642823,1.0769687676186357,0.6925588013748079,Fort Wayne,IN
Fresno-Madera,Consulting,1,18,614902,0.07697773567029843,1.3855992420653718,-0.32613271181763615,-0.8826524356979725,Fresno,CA
Fresno-Madera,Consumer Goods,2,18,614902,0.023211747986736146,0.4178114637612506,1.5658721724014746,1.2414329550578942,Fresno,CA
Fresno-Madera,Energy,1,18,614902,0.012198010421601136,0.21956418758882046,1.5161106628424108,1.1855675096999185,Fresno,CA
Fresno-Madera,Finance,1,18,614902,0.0446470866887731,0.8036475603979157,0.21859446362403573,-0.271106955581037,Fresno,CA
Fresno-Madera,Food & Beverages,1,18,614902,0.02700142112742776,0.4860255802936997,0.7214940221176057,0.29348017319619524,Fresno,CA
Fresno-Madera,Healthcare,6,18,614902,0.310279488394126,5.585030791094268,0.0716695235449591,-0.4360542669556867,Fresno,CA
Fresno-Madera,Human Resources,1,18,614902,0.06335859782093795,1.140454760776883,-0.13142709582395992,-0.6640634891895267,Fresno,CA
Fresno-Madera,Insurance,1,18,614902,0.017290383704405495,0.3112269066792989,1.16723302936371,0.793895220365718,Fresno,CA
Fresno-Madera,Manufacturing,2,18,614902,0.042870677404073895,0.7716721932733301,0.9523426198062209,0.5526455368359648,Fresno,CA
Fresno-Madera,Restaurants & Travel,1,18,614902,0.045831359545239224,0.824964471814306,0.19241495804226477,-0.30049773876942304,Fresno,CA
Fresno-Madera,Retail,1,18,614902,0.10480814779725249,1.8865466603505447,-0.634747993935883,-1.2291236407033044,Fresno,CA
Fresno-Madera,Transport & Freight,1,18,614902,0.03540975840833728,0.637375651350071,0.45039607768136014,-0.010871674964408199,Fresno,CA
Gainesville-Lake City,Education,5,9,131591,0.06927996210326859,0.6235196589294173,2.081812896834236,1.8206609287298223,Gainesville,FL
Gainesville-Lake City,Healthcare,2,9,131591,0.310279488394126,2.792515395547134,-0.33379558456320546,-0.8912552655246,Gainesville,FL
Gainesville-Lake City,Retail,1,9,131591,0.10480814779725249,0.9432733301752724,0.058399186624062335,-0.4509523938152898,Gainesville,FL
Gainesville-Lake City,Transport & Freight,1,9,131591,0.03540975840833728,0.3186878256750355,1.1435432582413054,0.7672995719236061,Gainesville,FL
Grand Rapids-Wyoming-Muskegon,Auto,3,29,298693,0.02344860255802937,0.6800094741828517,1.4842608369553116,1.1498108631768693,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Consulting,1,29,298693,0.07697773567029843,2.2323543344386545,-0.8030567839079455,-1.418077826232803,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Education,4,29,298693,0.06927996210326859,2.009118900994789,0.6885980928697714,0.25654910430019573,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Electronics,1,29,298693,0.004026527711984841,0.11676930364756039,2.1475550543655757,1.8944672690484015,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Finance,2,29,298693,0.0446470866887731,1.2947655139744199,0.4348175720936717,-0.028361099227852904,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Food & Beverages,2,29,298693,0.02700142112742776,0.783041212695405,0.9377171305872417,0.5362260295493794,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Healthcare,6,29,298693,0.310279488394126,8.998105163429654,-0.40525454854535037,-0.9714796574905171,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Manufacturing,4,29,298693,0.042870677404073895,1.243249644718143,1.1685657282758568,0.7953913931891489,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Organization,1,29,298693,0.0182378019895784,0.5288962576977736,0.636962976568108,0.19858022847902648,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Restaurants & Travel,1,29,298693,0.045831359545239224,1.3291094268119374,-0.28450911404804463,-0.8359231293042535,Grand Rapids,MI
Grand Rapids-Wyoming-Muskegon,Retail,4,29,298693,0.10480814779725249,3.0394362861203224,0.2746222950936982,-0.2082065374621059,Grand Rapids,MI
Green Bay-Shawano,Consulting,1,6,107973,0.07697773567029843,0.46186641402179063,0.7724795768504735,0.35071980975895495,Green Bay,WI
Green Bay-Shawano,Finance,1,6,107973,0.0446470866887731,0.2678825201326386,1.3172067522921453,0.9622652898758904,Green Bay,WI
Green Bay-Shawano,Healthcare,2,6,107973,0.310279488394126,1.861676930364756,0.0716695235449591,-0.4360542669556867,Green Bay,WI
Green Bay-Shawano,Retail,1,6,107973,0.10480814779725249,0.6288488867835149,0.4638642947322268,0.004248604753623384,Green Bay,WI
Green Bay-Shawano,Transport & Freight,1,6,107973,0.03540975840833728,0.21245855045002368,1.5490083663494698,1.2225005704925194,Green Bay,WI
Greensboro--Winston-Salem--High Point,Construction,2,50,809477,0.02854097584083373,1.4270487920416863,0.3375386506093556,-0.13757262276924426,Greensboro,NC
Greensboro--Winston-Salem--High Point,Consulting,2,50,809477,0.07697773567029843,3.8488867835149216,-0.6546367787896723,-1.2514520594617242,Greensboro,NC
Greensboro--Winston-Salem--High Point,Consumer Goods,1,50,809477,0.023211747986736146,1.1605873993368072,-0.14892625569045206,-0.6837091624818863,Greensboro,NC
Greensboro--Winston-Salem--High Point,Education,1,50,809477,0.06927996210326859,3.463998105163429,-1.2424234436917911,-1.9113388695927687,Greensboro,NC
Greensboro--Winston-Salem--High Point,Food & Beverages,1,50,809477,0.02700142112742776,1.350071056371388,-0.3001572254143757,-0.8534906974555707,Greensboro,NC
Greensboro--Winston-Salem--High Point,Healthcare,21,50,809477,0.310279488394126,15.513974419706301,0.30278124450834554,-0.17659350434069715,Greensboro,NC
Greensboro--Winston-Salem--High Point,Human Resources,1,50,809477,0.06335859782093795,3.167929891046897,-1.1530783433559413,-1.8110343598412928,Greensboro,NC
Greensboro--Winston-Salem--High Point,Insurance,1,50,809477,0.017290383704405495,0.8645191852202747,0.1455817818317287,-0.3530756502860481,Greensboro,NC
Greensboro--Winston-Salem--High Point,Manufacturing,6,50,809477,0.042870677404073895,2.1435338702036946,1.0293036609423494,0.6390469116411265,Greensboro,NC
Greensboro--Winston-Salem--High Point,Media,1,50,809477,0.008408337280909521,0.42041686404547607,0.8665085264987498,0.4562827075727497,Greensboro,NC
Greensboro--Winston-Salem--High Point,Pharmaceuticals,1,50,809477,0.0035528185693983892,0.17764092846991947,1.7279910218779098,1.4234379184759305,Greensboro,NC
Greensboro--Winston-Salem--High Point,Retail,7,50,809477,0.10480814779725249,5.240407389862624,0.2895109075874489,-0.1914916312003001,Greensboro,NC
Greensboro--Winston-Salem--High Point,Telecommunications,1,50,809477,0.011369019422074847,0.5684509711037423,0.5648402120722289,0.11761061170668347,Greensboro,NC
Greensboro--Winston-Salem--High Point,Transport & Freight,6,50,809477,0.03540975840833728,1.770487920416864,1.2205042993774338,0.8537009467287676,Greensboro,NC
Greenville-Spartanburg-Anderson,Auto,2,29,212515,0.02344860255802937,0.6800094741828517,1.0787957288471473,0.6946098646079562,Greenville,SC
Greenville-Spartanburg-Anderson,Construction,1,29,212515,0.02854097584083373,0.8276882993841781,0.18911864549108215,-0.30419838954032313,Greenville,SC
Greenville-Spartanburg-Anderson,Consulting,3,29,212515,0.07697773567029843,2.2323543344386545,0.29555550476016423,-0.18470558077587532,Greenville,SC
Greenville-Spartanburg-Anderson,Education,1,29,212515,0.06927996210326859,2.009118900994789,-0.6976962682501192,-1.2997933894758331,Greenville,SC
Greenville-Spartanburg-Anderson,Finance,1,29,212515,0.0446470866887731,1.2947655139744199,-0.2583296084662736,-0.8065323461158673,Greenville,SC
Greenville-Spartanburg-Anderson,Healthcare,12,29,212515,0.310279488394126,8.998105163429654,0.2878926320145949,-0.19330841060250284,Greenville,SC
Greenville-Spartanburg-Anderson,Human Resources,1,29,212515,0.06335859782093795,1.8373993368072004,-0.6083511679142694,-1.199488879724357,Greenville,SC
Greenville-Spartanburg-Anderson,Insurance,2,29,212515,0.017290383704405495,0.50142112742775935,1.383456137833346,1.036641076718902,Greenville,SC
Greenville-Spartanburg-Anderson,Manufacturing,4,29,212515,0.042870677404073895,1.243249644718143,1.1685657282758568,0.7953913931891489,Greenville,SC
Greenville-Spartanburg-Anderson,Restaurants & Travel,1,29,212515,0.045831359545239224,1.3291094268119374,-0.28450911404804463,-0.8359231293042535,Greenville,SC
Greenville-Spartanburg-Anderson,Retail,2,29,212515,0.10480814779725249,3.0394362861203224,-0.4185248854662471,-0.9863777843501202,Greenville,SC
Greenville-Washington,Government,1,6,91495,0.02392231170061582,0.14353387020369493,1.9411842423389516,1.6627822292473031,Greenville,NC
Greenville-Washington,Healthcare,2,6,91495,0.310279488394126,1.861676930364756,0.0716695235449591,-0.4360542669556867,Greenville,NC
Greenville-Washington,Manufacturing,1,6,91495,0.042870677404073895,0.25722406442444334,1.3578077279143854,1.0078465354048782,Greenville,NC
Greenville-Washington,Retail,2,6,91495,0.10480814779725249,0.6288488867835149,1.157011475292172,0.7824198516416377,Greenville,NC
Harrisburg-York-Lebanon,Auto,1,39,193260,0.02344860255802937,0.9144954997631455,0.08938273214402943,-0.4161682889000723,Harrisburg,PA
Harrisburg-York-Lebanon,Construction,1,39,193260,0.02854097584083373,1.1130980577925154,-0.10714717065209016,-0.636805296160337,Harrisburg,PA
Harrisburg-York-Lebanon,Consulting,6,39,193260,0.07697773567029843,3.002131691141639,0.692436869176937,0.26085875949212495,Harrisburg,PA
Harrisburg-York-Lebanon,Consumer Goods,2,39,193260,0.023211747986736146,0.9052581714827097,0.7926822841679928,0.37340065790304977,Harrisburg,PA
Harrisburg-York-Lebanon,Energy,1,39,193260,0.012198010421601136,0.47572240644244435,0.742920774608929,0.3175352125450741,Harrisburg,PA
Harrisburg-York-Lebanon,Finance,5,39,193260,0.0446470866887731,1.7412363808621507,1.0548424878246545,0.6677184280469294,Harrisburg,PA
Harrisburg-York-Lebanon,Food & Beverages,2,39,193260,0.02700142112742776,1.0530554239696825,0.6414513144440694,0.20361912292936551,Harrisburg,PA
Harrisburg-York-Lebanon,Healthcare,5,39,193260,0.310279488394126,12.100900047370914,-0.8838419214824773,-1.5087723756726623,Harrisburg,PA
Harrisburg-York-Lebanon,Human Resources,6,39,193260,0.06335859782093795,2.4709853150165797,0.8871424851706133,0.4794477060005709,Harrisburg,PA
Harrisburg-York-Lebanon,Insurance,1,39,193260,0.017290383704405495,0.6743249644718143,0.39404314113022826,-0.07413707678912643,Harrisburg,PA
Harrisburg-York-Lebanon,Internet & Software,1,39,193260,0.017764092846991947,0.692799621032686,0.36701446874230903,-0.10448118880995828,Harrisburg,PA
Harrisburg-York-Lebanon,Manufacturing,2,39,193260,0.042870677404073895,1.671956418758882,0.17915273157273914,-0.31538676031887947,Harrisburg,PA
Harrisburg-York-Lebanon,Organization,1,39,193260,0.0182378019895784,0.7112742775935575,0.3406971604249356,-0.13402667814098745,Harrisburg,PA
Harrisburg-York-Lebanon,Retail,5,39,193260,0.10480814779725249,4.087517764092847,0.20150003026473565,-0.290298257075338,Harrisburg,PA
Harrisburg-York-Lebanon,Transport & Freight,3,39,193260,0.03540975840833728,1.3809805779251538,0.7758184781159883,0.35446827333767517,Harrisburg,PA
Hartford-West Hartford,Aerospace & Defense,1,18,291035,0.011250592136428234,0.2025106584557082,1.5969627594715057,1.276337231646341,Hartford,CT
Hartford-West Hartford,Consulting,2,18,291035,0.07697773567029843,1.3855992420653718,0.36701446874230914,-0.10448118880995816,Hartford,CT
Hartford-West Hartford,Finance,1,18,291035,0.0446470866887731,0.8036475603979157,0.21859446362403573,-0.271106955581037,Hartford,CT
Hartford-West Hartford,Healthcare,8,18,291035,0.310279488394126,5.585030791094268,0.3593515959967399,-0.1130840186365856,Hartford,CT
Hartford-West Hartford,Insurance,2,18,291035,0.017290383704405495,0.3112269066792989,1.8603802099236553,1.5720664672537321,Hartford,CT
Hartford-West Hartford,Internet & Software,1,18,291035,0.017764092846991947,0.3197536712458551,1.1402043569757907,0.7635511083448859,Hartford,CT
Hartford-West Hartford,Organization,2,18,291035,0.0182378019895784,0.3282804358124112,1.8070342292183628,1.5121768659018713,Hartford,CT
Hartford-West Hartford,Retail,2,18,291035,0.10480814779725249,1.8865466603505447,0.058399186624062335,-0.4509523938152898,Hartford,CT
Hickory-Lenoir,Consulting,1,13,66871,0.07697773567029843,1.0007105637138796,-7.10311383008168e-4,-0.5173124873958893,Hickory,NC
Hickory-Lenoir,Food & Beverages,2,13,66871,0.02700142112742776,0.3510184746565609,1.740063603112179,1.436991368386293,Hickory,NC
Hickory-Lenoir,Government,4,13,66871,0.02392231170061582,0.3109900521080057,2.5542887152253604,2.351092425868487,Hickory,NC
Hickory-Lenoir,Healthcare,4,13,66871,0.310279488394126,4.0336333491236385,-0.008373184128577514,-0.5259153172225168,Hickory,NC
Hickory-Lenoir,Restaurants & Travel,1,13,66871,0.045831359545239224,0.5958076740881099,0.5178373584768927,0.06484220953266015,Hickory,NC
Hickory-Lenoir,Retail,3,13,66871,0.10480814779725249,1.3625059213642823,0.7892866951668546,0.36958855305570637,Hickory,NC
Hickory-Lenoir,Telecommunications,1,13,66871,0.011369019422074847,0.147797252486973,1.9119138600388381,1.6299214306605325,Hickory,NC
Hickory-Lenoir,Transport & Freight,1,13,66871,0.03540975840833728,0.46032685930838463,0.775818478115988,0.35446827333767494,Hickory,NC
Hot Springs-Malvern,Healthcare,1,1,36867,0.310279488394126,0.310279488394126,1.1702818122130687,0.7973179785012406,Hot Springs,AR
Houston-The Woodlands,Aerospace & Defense,1,121,2948175,0.011250592136428234,1.3613216485078163,-0.3084560282290708,-0.8628074629494046,Houston,TX
Houston-The Woodlands,Agriculture,2,121,2948175,0.007460918995736618,0.9027711984841308,0.7954333175398827,0.3764891434790925,Houston,TX
Houston-The Woodlands,Auto,3,121,2948175,0.02344860255802937,2.837280909521554,0.05576612134504452,-0.45390844088404597,Houston,TX
Houston-The Woodlands,Construction,5,121,2948175,0.02854097584083373,3.453458076740881,0.3700618423149155,-0.10106001281842775,Houston,TX
Houston-The Woodlands,Consulting,10,121,2948175,0.07697773567029843,9.31430601610611,0.07103359347583307,-0.43676820262289323,Houston,TX
Houston-The Woodlands,Consumer Goods,1,121,2948175,0.023211747986736146,2.8086215063950735,-1.0326937958590472,-1.6758829864258658,Houston,TX
Houston-The Woodlands,Education,7,121,2948175,0.06927996210326859,8.3828754144955,-0.180280834805073,-0.718909813381978,Houston,TX
Houston-The Woodlands,Energy,6,121,2948175,0.012198010421601136,1.4759592610137375,1.4024513443698894,1.0579663074491148,Houston,TX
Houston-The Woodlands,Food & Beverages,1,121,2948175,0.02700142112742776,3.267171956418759,-1.1839247655829706,-1.8456645213995502,Houston,TX
Houston-The Woodlands,Government,2,121,2948175,0.02392231170061582,2.8945997157745142,-0.3696996534697892,-0.9315634639173556,Houston,TX
Houston-The Woodlands,Healthcare,37,121,2948175,0.310279488394126,37.54381809568925,-0.014590820739447917,-0.5328956327599312,Houston,TX
Houston-The Woodlands,Human Resources,11,121,2948175,0.06335859782093795,7.6663903363334915,0.3610493892738342,-0.1111779675864648,Houston,TX
Houston-The Woodlands,Insurance,2,121,2948175,0.017290383704405495,2.092136428233065,-0.045038577776921,-0.5670782273420132,Houston,TX
Houston-The Woodlands,Internet & Software,2,121,2948175,0.017764092846991947,2.149455234486026,-0.07206725016484036,-0.5974223393628452,Houston,TX
Houston-The Woodlands,Manufacturing,13,121,2948175,0.042870677404073895,5.187351965892941,0.918726009007236,0.5149053848519912,Houston,TX
Houston-The Woodlands,Organization,1,121,2948175,0.0182378019895784,2.206774040738986,-0.7915317390421589,-1.4051390755818884,Houston,TX
